x1,x2,x3,x4,y
0.3745,0.465,1.515,99.84,0.23
0.15,4.04,3.3,107.88,2.6162
0.6695,4.16,3.24,127,3.5814
0.583,0.485,1.44,95.92,0.3914
0.1455,0.49,2.76,87.12,0.1365
0.528,4.2,3,125.73,5.2324
0.651,2.1375,1.365,135.96,2.806
0.517,4.32,1.44,94.16,0.361
0.63,2.25,1.365,88,0.0808
0.735,2.0475,3.06,104,2.7178
0.651,4.2,1.635,89.76,1.02
0.763,3.76,1.605,96.72,0.275
0.5225,2.205,1.605,126.44,0.9996
0.1635,2.295,1.365,97.76,0.918
0.405,0.54,1.395,128.04,0.6464
0.63,2.3625,1.41,117.16,2.4892
0.23,4,3.3,138.43,1.827
0.63,0.49,1.65,129.36,0.5824
0.611,3.6,1.575,97.76,1.0944
0.506,3.72,1.515,130.81,4.1148
0.3535,3.68,3.15,89.28,0.64
0.1545,4,1.635,80.08,0.76
0.5335,4.16,3.12,93.28,0.6528
0.6175,2.115,1.605,106.08,0.3914
0.1425,2.3175,1.59,115.57,0.9588
0.6435,2.385,1.38,95.79,0.22
0.528,2.43,1.38,137.16,2.413
0.3325,2.1375,3.03,114.84,2.5908
0.1365,0.47,1.635,107.88,0.4998
0.159,2.4525,1.56,95.04,0.0495
0.275,0.53,1.62,105.56,0.5888
0.693,3.96,1.38,98.8,0.5355
0.371,2.475,1.635,125.4,2.1755
0.147,3.68,1.62,101.92,0.3534
0.1455,3.84,1.635,94.16,0.25
0.763,2.025,1.41,110.2,2.794
0.371,2.295,1.5,104,0.7372
0.561,4.12,3.27,111.36,0.9996
0.605,2.115,1.47,102.96,0.4896
0.141,3.88,3.18,106.08,1.9488
0.1545,2.1375,1.38,109.2,0.9588
0.4635,2.385,2.88,84.48,0.5049
0.371,4.28,2.76,122.76,3.6312
0.371,0.485,3.24,79.2,0.836
0.594,0.49,3.3,100.44,0.6992
0.5225,2.1825,1.515,139.7,2.9585
0.4635,2.295,3.24,110.24,1.672
0.6955,4.28,2.73,129.54,4.7071
0.6955,0.46,1.545,86.49,0.5355
0.5335,2.025,1.515,114.4,0.399
0.336,2.115,1.35,92.07,0.19
0.441,3.68,1.65,93.28,0.3496
0.159,4.36,2.73,132,2.9585
0.517,0.495,1.35,88.35,0.2438
0.4455,3.96,2.76,122.96,2.413
0.686,3.8,1.455,108.16,1.4744
0.371,2.205,1.635,95.04,0.099
0.4545,0.54,1.41,126.72,1.2198
0.3465,3.8,1.38,129.36,3.9243
0.2475,4.32,1.44,101.92,0.3952
0.707,3.72,2.88,91.14,1.4744
0.2425,3.68,2.91,127.6,2.0839
0.517,3.6,3.21,121.44,4.2044
0.26,4.04,2.73,98.58,0.9588
0.5225,0.545,3,88,0.25
0.255,0.49,1.365,133.35,0.5304
0.658,0.495,1.425,124.46,0.4692
0.583,4.16,2.88,121.92,4.113
0.572,4.08,2.91,139.7,5.4782
0.714,3.72,3.12,108.16,1.9285
0.1395,4.36,3.12,141.24,2.745
0.336,2.3175,2.94,106.72,1.4136
0.2625,0.49,2.97,91.14,0.2475
0.329,4.28,2.73,121.44,2.989
0.147,0.53,1.41,130.68,0.3686
0.689,2.4075,1.41,114.84,2.794
0.77,4.2,1.59,145.2,3.2025
0.63,3.88,3,120.64,2.1297
0.644,0.52,1.575,102.3,0.18
0.702,0.495,1.635,80.08,0.0808
0.2675,4.16,1.395,97.65,0.2325
0.459,2.4525,3.24,134.62,1.14
0.23,2.16,3.27,139.92,1.6568
0.153,2.0475,1.425,127,0.9588
0.5665,4.36,1.59,120.12,3.5956
0.329,2.4525,3.27,135.96,1.8473
0.322,2.115,1.38,85.36,0.054
0.6825,2.2275,3.12,113.68,2.667
0.65,4,2.79,145.2,4.5243
0.15,0.54,3.06,126.44,1.0098
0.2525,4.2,1.395,86.24,0.8056
0.495,2.3625,1.485,98.58,0.0515
0.23,0.51,3.3,117.16,1.0914
0.162,2.1375,1.605,137.16,0.5457
0.343,2.025,3,114.84,3.8481
0.6695,2.3175,1.53,127,2.7432
0.364,4.16,3,109.04,2.5908
0.162,2.16,1.515,100.88,0.969
0.6825,0.45,3.06,114.84,3.56
0.3255,2.0475,2.7,114.4,1.52
0.5445,2.025,1.59,97.76,1.02
0.637,2.43,1.515,124.12,1.1938
0.6565,2.1375,1.455,102.3,0.192
0.663,4.28,1.44,127.6,2.6162
0.624,4.16,1.425,83.7,0.3762
0.594,3.92,2.97,127.6,1.0404
0.3325,0.49,3.09,118.11,1.0374
0.378,3.96,1.44,121.8,1.071
0.459,3.92,3.3,120.64,3.4671
0.5115,3.84,3,95.04,0.608
0.6435,4.12,2.73,125.28,1.0404
0.1635,2.4075,1.47,128.27,1.1811
0.2475,3.68,1.635,120.65,2.9585
0.23,2.025,3.15,145.2,2.29
0.364,2.475,1.425,132.08,2.5654
0.5915,0.52,2.73,95.04,0.27
0.5115,0.53,1.455,84.63,0.206
0.63,0.545,3.24,82.72,0.8132
0.4455,2.295,3.3,102.3,0.275
0.4095,2.2275,1.44,96.72,0.2575
0.5335,2.385,3.18,122.96,3.8092
0.7,3.76,2.73,89.28,0.7828
0.414,2.4525,3.03,88.88,0.245
0.644,4.24,2.73,93.93,1.4592
0.3325,2.3175,2.94,95.04,0.2525
0.15,0.49,1.53,111.28,0.1638
0.3745,0.505,3.21,99.84,1.6264
0.1575,0.45,1.56,126.72,0.8366
0.4815,0.475,1.38,145.2,1.14
0.2525,3.68,3.18,98.8,1.6264
0.707,2.115,2.76,124.46,2.5654
0.672,4.2,3.12,95.68,1.368
0.35,2.1375,1.425,126.44,0.722
0.77,4.36,3.09,108.16,2.3876
0.2325,4.08,1.56,101.37,0.1196
0.728,2.025,1.545,116,2.3622
0.1455,2.025,1.44,91.14,0.159
0.679,0.49,3,121.92,2.9585
0.6435,3.92,3.3,114.3,5.3848
0.468,0.52,3.18,110.24,1.5504
0.315,2.2725,2.91,130.81,1.596
0.45,2.385,2.97,138.6,2.6416
0.1455,4.4,1.53,114.3,1.672
0.763,0.525,1.365,129.54,1.4288
0.637,3.72,1.515,94.64,0.212
0.5005,2.3175,3.3,120.64,1.91
0.5225,2.3175,2.94,91.52,0.5508
0.414,4.36,1.485,135.96,5.2832
0.3465,2.0475,2.7,110.2,1.9082
0.3675,0.485,3.27,81.84,0.153
0.644,0.515,2.7,113.68,2.3114
0.715,2.07,2.7,126.44,2.5654
0.5115,0.52,1.425,137.28,0.3914
0.495,3.8,2.97,124.12,2.4045
0.6175,0.455,3.27,87.42,1.071
0.742,2.025,2.73,126.44,3.7338
0.1395,4.32,2.79,88,1.1514
0.4455,2.205,1.47,116.84,1.8156
0.5445,2.43,1.47,113.68,0.4641
0.3465,4.28,3.18,135.96,4.0194
0.5115,3.84,1.605,110.24,0.2425
0.2475,3.64,3.24,94.64,1.4744
0.749,4.32,1.41,145.2,4.7244
0.4545,0.45,3,130.68,3.9243
0.637,3.68,3.15,102.3,1.083
0.336,2.1375,1.59,134.62,2.3114
0.644,0.52,1.53,81.84,0.1365
0.5555,2.3175,2.76,91.52,0.4794
0.561,3.96,3.03,85.56,0.969
0.5995,0.525,3.15,128.04,2.9585
0.5005,2.205,1.425,110.24,0.9894
0.714,2.07,1.62,125.28,1.9224
0.735,0.465,1.56,107.88,0.51
0.315,2.475,1.41,93.6,1.0506
0.5005,4.2,1.545,132.08,4.466
0.585,4.4,3.06,104,0.342
0.689,0.485,2.82,100.44,1.6112
0.3185,3.84,2.7,85.36,1.083
0.611,3.92,3.03,120.65,4.8442
0.4635,2.34,1.395,88.35,0.192
0.583,0.52,2.73,105.56,3.8862
0.63,4.32,3.24,137.16,4.0386
0.2475,2.385,1.455,116,0.5202
0.423,0.495,1.41,137.28,0.265
0.1455,0.475,3.27,90.64,1.2312
0.1635,2.07,2.85,110.24,2.1526
0.468,2.1825,3.09,95.68,0.702
0.517,2.475,3.06,138.43,2.7432
0.2525,3.64,3.3,99.84,1.8334
0.135,2.2725,2.7,102.3,0.8132
0.468,2.295,3,79.2,0.4104
0.322,0.55,1.635,119.48,0.9256
0.4545,2.34,1.365,96.72,0.0455
0.2325,3.6,2.76,84.63,1.3832
0.1515,0.505,2.85,135.89,1.596
0.2475,3.96,1.44,114.4,0.1352
0.624,0.525,3,95.92,0.159
0.3465,3.72,1.38,79.2,0.1417
0.1365,0.545,3.24,119.38,0.9894
0.517,4.36,1.5,94.16,0.9894
0.165,0.5,1.44,119.38,1.143
0.371,0.46,1.56,130.68,0.4066
0.6565,2.4075,3.3,120.12,3.05
0.343,0.545,1.62,128.04,1.026
0.702,4.28,3.09,100.88,0.7566
0.4815,2.07,2.79,137.16,3.234
0.1365,3.6,2.82,138.6,2.6924
0.4275,0.46,3.24,96.72,0.4142
0.663,2.1825,1.485,135.89,2.0839
0.763,2.475,3.18,138.6,2.7432
0.4815,3.88,2.94,113.68,2.2671
0.2625,0.54,1.56,121.92,0.5952
0.4455,2.2275,3.3,91.52,0.294
0.144,2.4075,1.56,129.54,0.836
0.651,0.455,1.395,112.52,1.3832
0.637,3.96,1.395,114.84,2.5654
0.4455,3.96,1.56,114.4,1.02
0.45,0.47,1.5,130.68,1.1172
0.693,0.515,3.24,121.44,3.8481
0.7,3.76,1.5,135.96,3.7758
0.2625,0.465,3.18,93.6,0.5355
0.5775,2.25,1.62,93.6,0.1674
0.637,4.28,1.56,143.88,3.6946
0.165,3.84,3.3,93,0.9167
0.651,0.54,2.91,94.64,0.7144
0.6045,0.495,3,102.3,0.165
0.315,3.96,1.425,107.12,0.9486
0.329,0.505,2.79,118.8,3.5814
0.728,3.76,1.455,134.64,5.027
0.2425,2.2725,2.94,125.28,1.6112
0.5665,3.92,1.56,95.68,1.4592
0.165,2.16,3.3,95.92,0.7448
0.138,2.07,2.91,122.76,1.4744
0.6175,3.68,1.515,111.28,1.4288
0.735,4.36,2.88,120.65,4.1587
0.735,4.36,3.09,128.27,4.6614
0.423,3.68,1.35,84.48,0.3762
0.3185,2.0475,2.73,99.84,0.418
0.2525,0.54,1.365,90.64,0.0475
0.742,3.96,1.41,86.24,1.368
0.5885,2.1375,1.35,119.48,0.8132
0.3465,4.36,2.97,106.08,0.9282
0.5335,2.3625,1.485,114.84,1.143
0.265,3.68,3.09,101.37,2.03
0.138,4.28,1.62,124.46,3.7719
0.539,0.545,2.79,139.92,3.0805
0.637,0.505,3,93.93,1.02
0.686,0.54,2.73,101.92,2.3622
0.35,2.0925,1.395,127,1.2192
0.728,2.16,3.15,95.04,0.798
0.162,2.25,3,107.12,2.0706
0.6955,0.485,3.27,114.4,0.4066
0.26,2.1375,1.395,143.88,0.4947
0.528,2.2275,1.365,116.84,2.4638
0.3815,2.34,1.35,127,1.02
0.4365,4,2.82,97.65,1.9691
0.5335,3.64,1.635,86.49,0.4066
0.6045,0.495,3.21,126.44,1.197
0.3745,3.6,1.38,133.35,3.294
0.7085,0.5,1.56,112.32,0.2625
0.144,3.84,1.41,138.43,5.9254
0.135,2.385,1.605,132.08,2.286
0.27,0.54,3.24,116.84,1.8512
0.6565,2.4075,3.06,93.93,0.8208
0.702,2.43,1.5,114.3,2.6162
0.138,3.96,1.41,96.72,0.4692
0.756,0.495,1.575,135.96,0.7448
0.2525,3.64,1.365,119.38,1.5656
0.756,4.24,1.38,84.48,0.9486
0.5915,2.4075,1.455,86.24,0.1404
0.3745,0.53,3.24,105.04,0.4692
0.3535,4.2,1.5,120.65,4.1148
0.6175,2.43,3.03,95.79,0.7676
0.624,4.08,1.56,84.63,0.27
0.663,0.49,2.94,127.6,1.9482
0.539,3.88,1.605,112.32,0.216
0.1395,2.295,2.97,80.96,0.2475
0.5885,0.495,1.365,104,0.9996
0.405,3.84,2.85,82.72,2.1315
0.329,0.465,3.27,132,1.672
0.1515,2.3175,2.85,138.43,2.1112
0.4905,2.2725,3.03,127.6,3.498
0.1365,3.84,1.38,125.28,2.1924
0.598,2.2725,1.44,110.2,2.4892
0.3325,2.16,1.515,115.57,2.5654
0.3395,2.0475,1.5,114.4,1.0914
0.3745,0.495,1.47,85.36,0.225
0.644,0.52,1.47,125.28,1.6264
0.414,4.32,1.425,124.46,3.9624
0.322,4,1.44,107.88,1.3832
0.255,2.3625,2.73,130.68,2.3587
0.7,2.475,3.27,84.63,1.368
0.495,4.04,2.88,109.04,2.7178
0.1395,0.505,2.91,133.35,1.1118
0.594,2.07,1.53,111.28,0.7676
0.2675,4.12,2.94,94.64,1.0098
0.23,3.68,3.3,111.28,2.1518
0.1425,0.465,1.515,127.6,1.2319
0.385,0.545,2.76,116,1.071
0.495,2.1825,3.09,98.8,0.7144
0.672,0.545,2.76,135.89,2.286
0.385,2.25,3.03,92.4,0.2725
0.144,3.92,1.59,104,0.399
0.2475,2.4525,1.545,107.12,0.3952
0.343,2.4075,1.605,135.89,0.7904
0.5445,0.51,2.73,122.76,3.429
0.3675,2.385,2.79,109.04,1.6554
0.2575,0.5,2.82,130.68,1.3208
0.5775,0.51,2.85,94.16,0.2093
0.663,2.205,2.73,114.4,2.0909
0.1545,2.4525,1.545,106.72,1.3081
0.506,2.43,3.18,139.7,3.1415
0.315,2.4525,2.82,91.52,0.4066
0.6825,3.72,3.18,100.88,1.5656
0.2575,0.47,2.94,132.08,1.9082
0.405,2.4525,1.38,92.07,0.27
0.1575,2.475,2.85,134.64,2.233
0.728,0.545,1.635,128.27,1.9402
0.2675,2.2725,3.27,105.56,1.5504
0.637,2.025,1.395,128.04,2.2671
0.605,0.46,3.27,112.32,1.6568
0.676,2.2725,2.7,116,3.4671
0.1545,0.465,3.06,122.76,0.8208
0.637,0.54,2.79,96.72,1.0404
0.598,2.2725,3.06,92.07,1.3832
0.5335,2.025,2.73,92.4,0.2675
0.5915,2.115,1.395,106.08,0.235
0.4545,3.88,1.455,95.68,1.5808
0.405,3.68,2.91,119.38,3.7338
0.644,2.0475,1.545,87.12,0.1944
0.2675,0.46,2.73,127,1.0914
0.3325,2.2275,1.62,138.43,0.969
0.689,0.495,1.56,87.12,0.0525
0.6435,2.2725,1.62,87.12,0.0276
0.6955,4.24,3.18,126.44,2.667
0.5775,4.16,1.5,93.93,0.27
0.495,2.0475,1.47,125.28,1.2827
0.756,4.12,3.18,100.44,1.444
0.707,2.2275,3.18,91.14,0.6992
0.486,2.295,3.21,106.72,3.05
0.1635,3.76,3.3,125.28,2.0503
0.3255,3.68,3,124.08,5.1308
0.3675,0.47,1.455,124.12,0.5952
0.1635,3.88,1.485,119.38,2.989
0.2425,0.455,1.41,88,0.1209
0.4545,2.115,3.3,129.54,2.6162
0.3815,4.4,1.425,132,4.1818
0.707,3.8,1.605,90.64,0.196
0.255,4.28,2.88,94.86,0.9434
0.495,4.24,2.7,88.35,0.7752
0.2575,3.72,2.91,119.38,3.738
0.3395,0.475,2.85,105.56,1.197
0.2275,0.525,2.76,141.24,0.7372
0.594,4.16,1.56,125.28,2.6416
0.756,0.465,3.12,97.65,0.6916
0.65,2.4525,3.09,137.28,3.7719
0.5915,2.2725,3.12,86.49,0.2461
0.4905,2.205,1.65,97.65,0.0752
0.6175,0.51,3.27,121.8,2.3876
0.3535,3.72,2.79,91.52,0.6336
0.153,3.92,2.79,114.3,2.2127
0.5335,3.8,2.97,101.37,0.5824
0.2525,0.48,3.12,87.42,0.312
0.336,2.34,1.62,92.07,0.0752
0.3465,0.48,2.82,108.16,1.3984
0.644,0.46,1.365,116.84,1.2084
0.651,3.8,1.5,138.43,4.0176
0.3185,2.0475,1.56,141.24,2.928
0.4185,2.3175,1.425,86.24,0.045
0.1575,4.2,2.79,85.56,1.1628
0.658,0.455,1.38,104.4,0.418
0.225,0.55,2.97,92.07,0.275
0.2325,0.48,1.53,81.84,0.0455
0.663,0.48,2.73,97.65,1.4896
0.4725,4.12,3.15,126.72,4.3415
0.672,2.25,3.21,106.72,3.5956
0.5005,0.54,1.47,127,1.1742
0.235,3.64,2.82,142.56,1.5504
0.159,4.24,1.44,96.72,0.9486
0.153,3.64,2.82,110.2,4.0386
0.5005,0.535,1.635,97.76,0.4142
0.693,4.4,2.79,100.44,1.2198
0.1485,2.3625,2.85,92.4,1.254
0.6305,2.3175,3,105.56,3.6576
0.486,2.2275,1.65,124.08,2.4638
0.756,3.68,1.35,114.3,2.6924
0.245,4.2,3.18,105.56,2.4503
0.275,4.08,2.79,96.72,2.6162
0.159,2.1825,1.56,114.3,0.561
0.672,2.385,2.7,102.3,1.1286
0.4905,3.6,3.21,93,2.1112
0.225,0.46,1.53,132.08,1.2573
0.605,0.54,2.85,125.28,3.3245
0.5005,0.53,3.09,83.7,0.4142
0.6045,4.04,3.12,119.38,4.2044
0.63,0.48,1.545,141.24,1.4136
0.65,0.49,3.24,94.64,0.4896
0.528,2.0925,1.365,116,2.1526
0.2725,0.455,2.79,87.42,0.7828
0.459,0.465,1.56,111.36,1.5808
0.3465,3.84,2.76,105.56,2.2442
0.3325,2.43,1.65,113.36,0.2675
0.3395,0.535,2.79,95.04,0.144
0.1485,0.455,2.7,125.4,0.9588
0.315,0.47,1.62,129.54,1.6112
0.756,4.24,3.12,124.12,1.8879
0.1365,3.88,1.395,114.3,4.2044
0.156,2.1825,1.545,98.58,0.096
0.637,0.45,1.545,127,0.3458
0.486,3.72,1.62,121.92,3.294
0.663,2.205,1.365,93,0.3496
0.714,2.16,3.18,86.24,0.138
0.414,0.45,1.365,142.56,0.9167
0.1395,3.76,2.97,95.79,1.0506
0.265,3.6,1.38,137.16,3.6312
0.162,2.025,2.7,120.12,1.827
0.336,4.16,3.18,97.76,1.071
0.135,4.36,2.94,145.2,5.9813
0.1605,2.025,1.56,110.24,0.1222
0.1605,3.88,1.65,123.19,1.3832
0.693,4.4,2.88,112.52,0.9792
0.141,2.2275,3,145.2,2.1518
0.672,0.51,2.85,81.84,0.38
0.4095,2.4525,3.15,90.64,0.0744
0.7,2.25,3.21,114.84,4.191
0.572,3.68,1.425,129.54,4.7985
0.686,4.28,1.485,121.92,4.8899
0.5995,2.475,2.79,137.28,2.54
0.2275,0.495,1.5,142.56,1.2065
0.5555,4.08,1.485,83.7,0.5559
0.715,3.84,1.395,93,0.3648
0.162,2.34,1.485,89.76,0.05
0.702,3.84,3,118.11,4.6614
0.77,4.32,1.35,126.72,4.2336
0.275,3.72,1.62,137.16,2.5654
0.714,3.68,1.365,100.88,0.265
0.7085,2.43,1.44,104.4,2.061
0.1605,4.12,2.94,141.24,4.7088
0.364,3.64,3.09,99.84,0.7098
0.2675,0.53,2.85,85.56,0.2323
0.55,0.475,3.27,143.88,3.6195
0.728,4.28,1.605,96.8,1.0608
0.432,0.515,2.7,119.38,3.382
0.1455,4.32,2.79,119.48,3.5052
0.385,4,1.62,130.68,2.867
0.3745,3.8,1.59,106.72,2.286
0.517,4.04,3.21,95.79,1.0506
0.572,4.4,1.53,120.64,2.7686
0.225,3.72,1.38,112.32,0.9486
0.6955,2.1825,1.62,121.8,1.2446
0.728,3.8,1.44,130.68,4.0767
0.371,2.2725,1.56,120.65,2.9585
0.343,0.46,2.73,95.04,0.2575
0.357,4.36,2.94,111.28,1.0812
0.6175,0.525,1.44,109.2,0.1248
0.689,2.07,1.485,108.16,0.3838
0.4185,2.3175,2.88,112.32,1.672
0.594,2.0925,2.79,125.28,1.1058
0.5445,0.45,1.425,89.76,0.092
0.3465,4.2,1.635,130.81,3.56
0.585,0.55,2.85,97.65,1.254
0.672,2.1375,3.18,139.92,4.1529
0.322,3.84,3.18,129.54,3.382
0.4365,4.12,3.18,106.72,2.1526
0.6175,3.8,2.79,130.81,4.7071
0.336,2.025,1.515,132,0.9282
0.756,3.6,3.03,137.16,4.2958
0.138,0.54,2.97,86.49,0.27
0.6175,4.2,3.03,107.88,2.3129
0.6955,4.4,3.15,116,2.0503
0.357,0.505,2.88,145.2,1.8156
0.6955,2.385,2.88,87.12,0.6992
0.763,2.0475,2.73,91.52,0.165
0.255,0.475,1.65,111.28,0.245
0.486,4.04,3.15,134.62,4.4329
0.35,4.2,2.7,89.28,0.9078
0.2425,0.54,3.12,121.92,1.0608
0.561,2.2275,1.515,86.49,0.0792
0.4545,2.16,1.56,98.8,0.6916
0.55,2.34,1.605,124.08,0.7372
0.364,0.52,3,133.35,1.1016
0.156,0.55,3.15,143.88,1.2198
0.1635,4.28,3.3,93.93,0.8633
0.5115,3.6,2.94,119.48,3.2635
0.322,2.16,2.97,116.84,2.3622
0.414,2.0475,2.73,110.2,3.7338
0.5885,4.16,1.47,92.07,0.9282
0.749,0.51,3.03,113.68,1.8156
0.7,2.475,1.56,113.68,2.0839
0.2475,3.68,1.41,106.72,1.6416
0.594,4.36,1.455,93.6,1.2084
0.707,2.43,1.425,101.37,0.2231
0.4635,3.8,1.59,95.04,1.3832
0.357,2.4525,1.545,108.16,0.418
0.693,3.84,1.425,84.48,1.6112
0.4455,2.385,1.44,139.92,3.233
0.6175,0.545,1.38,122.76,1.6376
0.343,0.45,1.545,100.88,0.6916
0.23,0.45,3.18,114.4,0.8034
0.3745,2.34,1.59,121.92,1.397
0.322,3.76,1.41,114.3,3.6946
0.6305,4.08,1.5,107.12,0.216
0.665,4.32,1.47,97.76,0.4104
0.156,3.96,1.41,125.73,3.6668
0.486,2.1825,3.03,109.04,1.9291
0.5555,2.25,1.5,129.54,3.294
0.693,0.465,2.88,130.81,2.4384
0.423,4.36,1.5,129.54,3.2025
0.506,2.0475,1.635,106.08,0.3838
0.144,2.16,1.395,98.58,0.097
0.7085,4,2.7,127,5.588
0.385,0.47,1.395,135.96,0.4104
0.742,0.55,1.485,124.46,0.5952
0.2475,0.46,1.545,130.68,0.3724
0.763,2.34,1.38,126.44,2.3816
0.3605,0.47,1.47,117.16,0.8277
0.528,4.36,1.59,82.72,0.235
0.5115,2.205,1.575,106.08,0.3686
0.6825,4.12,1.605,90.21,1.3832
0.495,2.25,2.76,97.76,0.5049
0.432,3.8,1.485,84.48,0.9612
0.156,0.55,1.485,119.48,1.6264
0.6305,0.515,1.5,111.28,0.225
0.756,2.34,1.635,85.56,0.4947
0.1635,2.0475,1.35,95.68,0.4104
0.26,2.115,2.76,119.38,1.9691
0.235,4.24,2.7,95.79,1.5352
0.5225,3.96,1.41,134.62,4.263
0.1365,2.205,1.5,134.62,0.561
0.598,0.495,1.605,108.16,0.7828
0.7,0.53,2.85,123.19,2.54
0.561,4,3.09,133.32,4.7985
0.2275,3.68,1.56,107.12,0.1352
0.468,4.28,3.24,130.68,5.1308
0.5225,2.295,2.88,93.93,0.2275
0.3605,0.54,1.59,123.19,1.2084
0.4635,2.475,1.41,84.48,0.1545
0.5335,3.76,1.41,137.28,3.233
0.658,3.92,1.575,93.28,0.212
0.5665,2.1825,2.82,80.96,0.6916
0.6435,0.54,2.7,137.28,2.5146
0.672,0.46,1.575,93.28,0.09
0.2625,4.08,1.47,82.72,0.4947
0.5445,2.2275,1.365,137.16,2.1068
0.459,3.8,1.605,97.65,0.459
0.371,0.505,2.73,137.28,2.5146
0.26,2.0475,2.88,95.68,1.122
0.658,3.84,3.15,109.2,2.286
0.371,0.515,3.24,96.72,0.5202
0.585,2.025,1.59,126.44,2.5908
0.144,0.525,3.18,110.24,0.6992
0.594,2.2725,1.425,135.96,1.2319
0.322,2.385,2.94,85.56,0.4142
0.6045,0.53,2.7,118.8,4.1529
0.495,0.46,2.97,138.43,3.172
0.583,4.24,1.56,94.64,1.52
0.5665,0.545,2.76,134.64,2.3368
0.45,2.385,3.21,122.96,3.382
0.138,4,3,111.36,1.1118
0.55,4.32,1.605,134.62,2.3622
0.265,4.12,2.94,113.36,0.3762
